,cust_id,cust_gender,affinity_card,bookkeeping_application,bulk_pack_diskettes,education,flat_panel_monitor,home_theater_package,household_size,occupation,os_doc_set_kanji,printer_supplies,yrs_residence,y_box_games,age,cust_marital_status,cust_city,country_name,cust_income_level,cust_credit_limit,amount_sold
1299,101300,M,1,1,1,< Bach.,1,1,3,TechSup,0,1,4,0,45,married,Murnau,Germany,"K: 250,000 - 299,999",11000,1210
1300,101301,M,0,1,0,HS-grad,0,1,3,Sales,0,1,5,0,69,single,Santos,Brazil,"I: 170,000 - 189,999",9000,1232
1301,101302,F,0,1,0,Bach.,0,1,2,Crafts,0,1,2,0,62,single,Yokohama,Japan,"I: 170,000 - 189,999",1500,1232
1302,101303,F,0,1,0,Assoc-V,0,0,2,Cleric.,0,1,4,1,63,single,Nieuwegein,Italy,"I: 170,000 - 189,999",7000,1232
1303,101304,F,0,1,1,< Bach.,1,1,9+,Exec.,0,1,5,0,64,single,Kitakyushu,Japan,"I: 170,000 - 189,999",9000,1232
1304,101305,M,0,0,1,5th-6th,1,0,3,Crafts,0,1,5,0,69,single,Westminster,United Kingdom,"I: 170,000 - 189,999",1500,1232
1305,101306,M,0,1,0,Bach.,0,1,3,Machine,0,1,4,0,62,single,Galway City,Canada,"I: 170,000 - 189,999",7000,1232
1306,101307,M,0,1,1,Bach.,1,0,1,Sales,0,1,3,1,66,single,Apeldoorn,Italy,"I: 170,000 - 189,999",9000,1232
1307,101308,M,0,1,1,< Bach.,1,1,6-8,Other,0,1,5,0,36,single,Brisbane,Australia,"I: 170,000 - 189,999",1500,1232
1308,101309,M,0,1,1,Bach.,1,1,9+,Exec.,0,1,6,0,61,single,Limerick,Canada,"I: 170,000 - 189,999",7000,1232
1309,101310,M,0,1,0,HS-grad,0,0,3,Machine,0,1,3,1,59,single,Ede,Italy,"I: 170,000 - 189,999",9000,1232
1310,101311,F,0,1,1,< Bach.,1,0,1,Sales,0,1,1,1,66,married,Kyoto,Japan,"I: 170,000 - 189,999",3000,1232
1311,101312,F,0,1,1,< Bach.,1,1,2,Sales,0,1,3,0,64,single,Hoofddorp,Italy,"I: 170,000 - 189,999",1500,1232
1312,101313,M,0,0,1,5th-6th,1,0,3,Crafts,0,1,3,1,58,single,Schimmert,Italy,"I: 170,000 - 189,999",7000,1232
1313,101314,M,0,1,1,HS-grad,1,1,2,Crafts,0,1,4,0,67,single,Scheveningen,Italy,"I: 170,000 - 189,999",9000,1232
1314,101315,M,0,1,0,< Bach.,0,1,3,Crafts,0,1,5,0,39,single,Joinville,Brazil,"I: 170,000 - 189,999",1500,1232
1315,101316,F,0,1,1,HS-grad,0,1,9+,Exec.,0,1,4,0,52,single,Sydney,Australia,"I: 170,000 - 189,999",7000,1232
1316,101317,M,0,1,0,Profsc,0,1,3,Exec.,0,1,3,0,35,single,Zaanstad,Italy,"I: 170,000 - 189,999",9000,1232
1317,101318,M,0,1,0,HS-grad,0,0,3,Transp.,0,1,4,1,68,single,Schoonoord,Italy,"I: 170,000 - 189,999",1500,1232
1318,101319,F,0,1,1,HS-grad,1,0,1,?,0,1,1,1,40,single,Assen,Italy,"I: 170,000 - 189,999",7000,1232
1319,101320,M,0,1,0,HS-grad,0,0,2,Exec.,0,1,3,1,69,single,Dublin City,Canada,"I: 170,000 - 189,999",9000,1232
1320,101321,F,0,1,1,Masters,0,1,9+,Exec.,0,1,5,0,65,single,Szczecin,Poland,"I: 170,000 - 189,999",1500,1232
1321,101322,F,0,1,0,HS-grad,0,1,2,Other,0,1,5,0,68,single,Melbourne,Australia,"I: 170,000 - 189,999",7000,1232
1322,101323,M,1,1,1,Bach.,1,1,3,Machine,0,1,4,0,55,single,Riyadh,Saudi Arabia,"I: 170,000 - 189,999",9000,1232
1323,101324,M,0,1,1,< Bach.,1,1,3,Sales,0,1,7,0,49,single,Zaandam,Italy,"I: 170,000 - 189,999",1500,1232
1324,101325,M,1,1,1,HS-grad,0,1,3,Cleric.,0,1,5,0,66,single,Lublin,Poland,"I: 170,000 - 189,999",7000,1232
1325,101326,M,0,1,0,HS-grad,0,1,3,Farming,0,1,8,0,67,single,Oranjewoud,Italy,"I: 170,000 - 189,999",9000,1232
1326,101327,F,0,0,0,11th,0,0,1,Sales,0,1,0,1,67,single,Kerkrade,Italy,"I: 170,000 - 189,999",1500,1232
1327,101328,F,0,1,1,< Bach.,1,1,2,Cleric.,0,1,4,0,48,single,Bristol,United Kingdom,"I: 170,000 - 189,999",7000,1232
1328,101329,F,0,1,0,< Bach.,0,0,1,?,0,1,2,1,57,single,Schimmert,Italy,"I: 170,000 - 189,999",9000,1232
1329,101330,M,0,0,1,11th,0,1,3,?,0,1,9,0,46,single,Almere,Italy,"I: 170,000 - 189,999",1500,1232
1330,101331,F,0,1,1,HS-grad,1,0,1,Cleric.,0,1,3,1,70,single,Goodhope,United States of America,"I: 170,000 - 189,999",5000,1232
1331,101332,F,0,1,1,Assoc-V,1,1,9+,Exec.,0,1,5,0,67,single,Waldshut,Germany,"I: 170,000 - 189,999",10000,1232
1332,101333,F,0,1,1,HS-grad,1,1,2,Prof.,0,1,7,0,69,single,New Auburn,United States of America,"I: 170,000 - 189,999",3000,1232
1333,101334,F,0,1,0,HS-grad,0,0,2,Exec.,0,1,3,1,62,single,Lewisville,United States of America,"I: 170,000 - 189,999",5000,1232
1334,101335,M,0,0,0,7th-8th,0,1,2,Machine,0,1,6,0,71,single,Hvidovre,Denmark,"I: 170,000 - 189,999",15000,1232
1335,101336,F,0,1,0,HS-grad,0,0,9+,Cleric.,0,1,3,0,72,single,Revel,France,"I: 170,000 - 189,999",5000,1232
1336,101337,F,0,1,1,HS-grad,1,1,9+,Crafts,0,1,5,0,70,single,Skagway,United States of America,"I: 170,000 - 189,999",5000,1232
1337,101338,F,0,1,1,< Bach.,1,0,6-8,TechSup,0,1,2,1,69,single,Heidelberg,Germany,"I: 170,000 - 189,999",10000,1232
1338,101339,M,1,1,0,Masters,0,1,2,Prof.,0,1,4,0,64,single,Schwerin,Germany,"I: 170,000 - 189,999",3000,1232
1339,101340,F,0,1,1,< Bach.,1,1,2,Cleric.,0,1,5,0,65,single,Holyrood,United States of America,"I: 170,000 - 189,999",5000,1232
1340,101341,M,1,1,0,< Bach.,0,1,3,Sales,0,1,8,0,56,single,Danville,United States of America,"I: 170,000 - 189,999",10000,1232
1341,101342,M,0,1,1,Bach.,0,1,6-8,Prof.,0,1,4,0,37,single,Duncan,United States of America,"I: 170,000 - 189,999",3000,1232
1342,101343,F,0,1,1,Assoc-V,1,0,9+,Prof.,0,1,3,0,68,single,Hatfield,United States of America,"I: 170,000 - 189,999",5000,1232
1343,101344,F,0,0,0,10th,0,0,1,Other,0,1,1,1,50,single,Atwood,United States of America,"I: 170,000 - 189,999",10000,1232
1344,101345,M,1,1,1,Bach.,1,1,3,Cleric.,0,1,6,0,34,single,Saint-Jean-Saverne,France,"I: 170,000 - 189,999",3000,1232
1345,101346,M,0,1,1,Assoc-A,1,1,3,Handler,0,1,5,0,48,single,Ingelheim,Germany,"I: 170,000 - 189,999",10000,1232
1346,101347,M,1,1,1,Bach.,1,0,3,Prof.,0,1,2,1,57,single,Aneta,United States of America,"I: 170,000 - 189,999",3000,1232
1347,101348,M,0,1,1,Bach.,1,1,3,Exec.,0,1,4,0,46,single,West Wood,United States of America,"I: 170,000 - 189,999",5000,1232
1348,101349,F,0,1,1,HS-grad,1,1,9+,Other,0,1,6,0,65,single,North Branch,United States of America,"I: 170,000 - 189,999",10000,1232
1349,101350,M,0,1,0,Bach.,0,0,2,Other,0,1,3,0,66,single,Tucumcari,United States of America,"I: 170,000 - 189,999",3000,1250
1350,101351,M,0,1,1,HS-grad,1,1,3,Other,0,1,6,0,68,single,Dillsboro,United States of America,"I: 170,000 - 189,999",5000,1250
1351,101352,M,0,1,1,Bach.,1,1,3,Prof.,0,1,0,0,40,single,Lewisburg,United States of America,"I: 170,000 - 189,999",10000,1250
1352,101353,F,0,1,0,HS-grad,0,0,2,Other,0,1,1,1,69,single,Lowndesville,United States of America,"I: 170,000 - 189,999",3000,1222
1353,101354,M,1,1,1,HS-grad,1,1,3,Sales,0,1,6,0,65,single,Housatonic,United States of America,"I: 170,000 - 189,999",5000,1222
1354,101355,F,0,1,0,< Bach.,0,0,9+,?,1,1,1,1,68,single,Reichelsheim,Germany,"I: 170,000 - 189,999",10000,1222
1355,101356,M,0,1,1,HS-grad,1,0,2,Crafts,0,1,2,1,55,single,Braunschweig,Germany,"I: 170,000 - 189,999",3000,1222
1356,101357,F,0,1,1,< Bach.,1,1,2,?,0,1,2,0,41,single,Benidorm,Spain,"I: 170,000 - 189,999",5000,1222
1357,101358,M,0,1,0,< Bach.,0,0,1,Other,0,1,2,1,49,single,Fromberg,United States of America,"I: 170,000 - 189,999",5000,1222
1358,101359,M,1,1,1,Assoc-A,1,0,2,Prof.,0,1,3,1,66,single,Mainz,Germany,"I: 170,000 - 189,999",10000,1222
1359,101360,M,0,1,1,HS-grad,1,0,2,Crafts,0,1,2,1,67,single,Lakeside,United States of America,"I: 170,000 - 189,999",3000,1222
1360,101361,M,1,1,1,Bach.,1,1,3,Crafts,0,1,6,0,67,single,Bamberg,Germany,"I: 170,000 - 189,999",5000,1222
1361,101362,F,0,1,1,< Bach.,0,0,9+,Cleric.,0,1,3,1,67,single,Churchville,United States of America,"I: 170,000 - 189,999",3000,1222
1362,101363,F,1,1,0,HS-grad,0,0,4-5,Cleric.,0,1,3,1,39,single,Ortley,United States of America,"I: 170,000 - 189,999",5000,1222
1363,101364,M,0,1,1,< Bach.,1,0,1,?,0,1,3,1,38,single,East Hazelcrest,United States of America,"I: 170,000 - 189,999",10000,1222
1364,101365,F,0,1,1,Assoc-A,1,1,2,Exec.,0,1,5,0,52,single,Lyngby,Denmark,"I: 170,000 - 189,999",10000,1222
1365,101366,M,1,1,1,Bach.,1,1,3,Sales,0,1,8,0,35,single,Gennevilliers,France,"I: 170,000 - 189,999",3000,1222
1366,101367,M,1,1,1,Assoc-V,1,0,3,Prof.,0,1,5,0,66,single,Allport,United States of America,"I: 170,000 - 189,999",5000,1222
1367,101368,M,0,1,0,Bach.,0,0,9+,Exec.,0,1,3,0,63,single,Springhill,United States of America,"I: 170,000 - 189,999",10000,1222
1368,101369,M,1,1,0,< Bach.,0,1,3,Sales,0,1,5,0,64,single,Puako,United States of America,"I: 170,000 - 189,999",3000,1222
1369,101370,F,0,0,0,11th,0,0,1,?,0,1,2,1,69,single,Sugarloaf Key,United States of America,"I: 170,000 - 189,999",5000,1222
1370,101371,M,0,0,1,7th-8th,1,1,3,Sales,0,1,4,0,62,single,Fort Klamath,United States of America,"I: 170,000 - 189,999",10000,1222
1371,101372,M,1,1,1,Bach.,1,0,3,Sales,0,1,5,0,66,single,New Berry,United States of America,"I: 170,000 - 189,999",3000,1222
1372,101373,M,1,1,0,< Bach.,0,1,3,Farming,0,1,5,0,36,single,Bad Kreuznach,Germany,"I: 170,000 - 189,999",5000,1222
1373,101374,M,0,1,0,< Bach.,0,1,3,Prof.,0,1,6,0,61,single,Meribel,France,"I: 170,000 - 189,999",10000,1222
1374,101375,M,0,1,0,Bach.,0,1,3,Sales,0,1,6,0,59,single,New Market,United States of America,"I: 170,000 - 189,999",3000,1222
1375,101376,F,0,1,1,Bach.,1,0,2,Cleric.,0,1,5,1,64,single,Sheldon,United States of America,"I: 170,000 - 189,999",5000,1222
1376,101377,M,0,1,1,Bach.,0,1,3,Machine,0,1,4,0,58,single,Bitburg,Germany,"I: 170,000 - 189,999",10000,1222
1377,101378,F,0,1,1,Masters,1,1,9+,Prof.,0,1,9,0,42,single,Decatur,United States of America,"I: 170,000 - 189,999",5000,1222
1378,101379,M,0,1,1,< Bach.,1,0,2,Machine,0,1,2,1,54,single,Castelldefels,Spain,"I: 170,000 - 189,999",10000,1222
1379,101380,F,0,1,1,Bach.,1,0,2,Machine,0,1,3,0,70,single,Godwin,United States of America,"I: 170,000 - 189,999",3000,1222
1380,101381,F,0,1,1,< Bach.,1,0,1,Other,0,1,2,1,45,single,Passau,Germany,"I: 170,000 - 189,999",5000,1222
1381,101382,F,0,1,1,Bach.,1,1,9+,Prof.,0,1,3,0,71,single,Henagar,United States of America,"I: 170,000 - 189,999",15000,1222
1382,101383,F,0,1,1,< Bach.,1,0,1,Other,0,1,2,1,71,single,Idar-Oberstein,Germany,"I: 170,000 - 189,999",5000,1222
1383,101384,M,0,1,1,HS-grad,1,0,1,Other,0,1,2,1,53,single,Petite-Pierre La,France,"I: 170,000 - 189,999",5000,1222
1384,101385,F,0,1,1,HS-grad,1,0,4-5,Protec.,0,1,3,1,68,single,Bondy,France,"I: 170,000 - 189,999",10000,1222
1385,101386,M,1,1,1,Bach.,1,0,3,Exec.,0,1,3,0,47,single,North Utica,United States of America,"I: 170,000 - 189,999",3000,1205
1386,101387,M,0,1,1,< Bach.,1,1,3,Transp.,0,1,5,0,65,single,Berlin,Germany,"I: 170,000 - 189,999",5000,1205
1387,101388,M,0,1,1,Bach.,1,0,2,Exec.,0,1,3,0,44,single,Oran,United States of America,"I: 170,000 - 189,999",10000,1205
1388,101389,F,0,1,1,HS-grad,1,1,6-8,Other,0,1,3,0,43,single,Flint,United States of America,"I: 170,000 - 189,999",3000,1205
1389,101390,F,0,1,1,HS-grad,1,0,1,Cleric.,0,1,3,0,51,single,Berchtesgaden,Germany,"I: 170,000 - 189,999",3000,1205
1390,101391,M,0,1,1,< Bach.,1,0,3,Transp.,0,1,3,1,63,single,Asnieres,France,"I: 170,000 - 189,999",5000,1205
1391,101392,F,0,1,0,Assoc-V,0,1,9+,Cleric.,0,1,6,0,60,single,North Enid,United States of America,"I: 170,000 - 189,999",10000,1205
1392,101393,F,0,1,1,HS-grad,1,0,2,Sales,0,1,1,1,33,single,St Charles,United States of America,"I: 170,000 - 189,999",3000,1205
1393,101394,M,0,0,1,9th,1,0,1,Other,0,1,3,0,84,married,Asten,Italy,"E: 90,000 - 109,999",1500,1205
1394,101395,M,1,0,1,11th,1,0,3,Cleric.,0,1,3,1,54,,Marbella,Spain,"E: 90,000 - 109,999",7000,1205
1395,101396,M,0,1,1,HS-grad,1,1,3,Other,0,1,5,0,38,,Heilbronn,Germany,"E: 90,000 - 109,999",9000,1205
1396,101397,F,0,1,1,HS-grad,1,1,4-5,Sales,0,1,7,0,43,married,Paderborn,Germany,"E: 90,000 - 109,999",1500,1205
1397,101398,M,0,1,1,Bach.,1,1,2,Crafts,0,1,7,0,42,,Norwich,United Kingdom,"E: 90,000 - 109,999",7000,1205
1398,101399,M,1,1,1,Profsc,1,1,2,Prof.,0,1,4,0,81,,Lunel,France,"E: 90,000 - 109,999",9000,1205
1399,101400,M,1,0,0,9th,0,1,3,Machine,0,1,4,0,63,married,Los Angeles,United States of America,"K: 250,000 - 299,999",7000,1210
1400,101401,M,0,1,0,< Bach.,0,0,3,Sales,0,1,4,0,66,married,Hiseville,United States of America,"E: 90,000 - 109,999",1500,1205
1401,101402,F,0,1,1,HS-grad,1,0,2,Other,0,1,2,1,87,,Dolores,United States of America,"E: 90,000 - 109,999",7000,1205
1402,101403,M,0,0,1,7th-8th,1,1,3,Machine,0,1,6,0,76,,Almeria,Spain,"E: 90,000 - 109,999",9000,1205
1403,101404,M,0,1,1,Bach.,1,1,3,Crafts,0,1,5,0,74,married,Montara,United States of America,"E: 90,000 - 109,999",1500,1205
1404,101405,M,0,1,0,Bach.,0,0,1,TechSup,0,1,3,1,85,,Neuss,Germany,"E: 90,000 - 109,999",7000,1205
1405,101406,M,0,1,0,HS-grad,0,1,3,Cleric.,0,1,5,0,83,,San Mateo,United States of America,"E: 90,000 - 109,999",9000,1205
1406,101407,M,1,1,1,Bach.,1,0,6-8,Prof.,0,1,3,0,80,,Barry,United Kingdom,"E: 90,000 - 109,999",9000,1205
1407,101408,F,0,1,1,Bach.,1,1,2,Prof.,0,1,5,0,81,married,Schwaebisch Gmuend,Germany,"E: 90,000 - 109,999",1500,1205
1408,101409,M,1,1,0,< Bach.,0,0,3,Crafts,0,1,5,0,60,,Ingolstadt,Germany,"E: 90,000 - 109,999",7000,1205
1409,101410,F,1,1,0,HS-grad,0,1,4-5,Cleric.,0,1,4,0,41,,Belfast City,United Kingdom,"E: 90,000 - 109,999",9000,1205
1410,101411,M,0,1,0,HS-grad,0,0,9+,Crafts,0,1,3,1,64,,Killarney,Canada,"E: 90,000 - 109,999",7000,1205
1411,101412,M,0,1,1,HS-grad,1,1,2,Crafts,0,1,4,0,37,,Solingen,Germany,"E: 90,000 - 109,999",9000,1205
1412,101413,F,1,1,1,< Bach.,0,1,2,Exec.,0,1,5,0,46,married,Edgewood,United States of America,"E: 90,000 - 109,999",1500,1205
1413,101414,M,0,1,1,Bach.,1,0,2,Sales,0,1,3,1,82,married,Great Yarmouth,United Kingdom,"E: 90,000 - 109,999",1500,1205
1414,101415,M,0,1,1,PhD,0,1,3,Crafts,0,1,6,0,75,,Lunel,France,"E: 90,000 - 109,999",7000,1205
1415,101416,F,0,0,0,11th,0,0,1,Sales,0,1,1,1,47,,Hiseville,United States of America,"E: 90,000 - 109,999",9000,1205
1416,101417,M,0,1,1,HS-grad,1,0,2,Exec.,0,1,3,1,49,married,Victoria,United States of America,"E: 90,000 - 109,999",1500,1205
1417,101418,F,0,1,1,< Bach.,0,0,6-8,Sales,0,1,1,1,83,,Frederick,United States of America,"E: 90,000 - 109,999",7000,1205
1418,101419,M,0,1,0,HS-grad,0,1,3,Crafts,0,1,5,0,75,,Montara,United States of America,"E: 90,000 - 109,999",9000,1205
1419,101420,M,1,1,1,HS-grad,0,1,3,Transp.,0,1,7,0,57,married,Haswell,United States of America,"E: 90,000 - 109,999",1500,1205
1420,101421,M,1,1,0,Bach.,0,1,3,Exec.,0,1,7,0,72,,Barry,United Kingdom,"E: 90,000 - 109,999",7000,1205
1421,101422,M,1,1,1,Assoc-A,1,0,3,TechSup,0,1,3,0,51,,Helmond,Italy,"E: 90,000 - 109,999",9000,1205
1422,101423,M,0,1,1,< Bach.,1,0,1,Cleric.,0,1,2,1,69,married,Warstein,Germany,"E: 90,000 - 109,999",1500,1205
1423,101424,F,0,1,0,Bach.,0,0,1,Cleric.,0,1,2,1,48,,Molino,United States of America,"E: 90,000 - 109,999",7000,1205
1424,101425,F,0,1,1,HS-grad,1,1,6-8,Other,0,1,5,0,55,,Ferrals-les-Montagnes,France,"E: 90,000 - 109,999",9000,1205
1425,101426,M,1,1,1,Profsc,1,1,3,Prof.,0,1,5,0,75,married,Arbuckle,United States of America,"E: 90,000 - 109,999",1500,1205
1426,101427,M,0,1,0,HS-grad,0,1,9+,Machine,0,1,6,0,79,,Edgewood,United States of America,"E: 90,000 - 109,999",9000,1205
1427,101428,M,0,1,1,Profsc,1,0,3,Prof.,0,1,6,1,71,married,Moerdijk,Italy,"E: 90,000 - 109,999",1500,1205
1428,101429,M,0,0,1,11th,1,0,1,Farming,0,1,0,1,58,,Muenster,Germany,"E: 90,000 - 109,999",7000,1205
1429,101430,F,0,1,1,Bach.,1,1,2,Sales,0,1,5,0,86,,Bad Homburg,Germany,"E: 90,000 - 109,999",9000,1205
1430,101431,M,0,1,0,HS-grad,0,1,3,Crafts,0,1,6,0,45,married,Greenwich,United Kingdom,"E: 90,000 - 109,999",1500,1205
1431,101432,M,0,0,0,9th,0,0,3,Crafts,0,1,3,1,77,,Blountstown,United States of America,"E: 90,000 - 109,999",7000,1205
1432,101433,M,0,1,1,< Bach.,1,1,9+,Sales,0,1,4,0,74,,Los Angeles,United States of America,"E: 90,000 - 109,999",9000,1205
1433,101434,F,0,0,0,7th-8th,0,1,2,Other,0,1,6,0,80,married,Cardiff,United Kingdom,"E: 90,000 - 109,999",1500,1205
1434,101435,F,0,1,1,< Bach.,1,1,2,Exec.,0,1,0,0,44,,Helmond,Italy,"E: 90,000 - 109,999",7000,1205
1435,101436,F,0,1,0,HS-grad,0,0,1,Cleric.,0,1,3,1,73,,Mackville,United States of America,"E: 90,000 - 109,999",9000,1205
1436,101437,M,1,1,0,HS-grad,0,1,3,Crafts,0,1,5,0,73,married,Paterna,Spain,"E: 90,000 - 109,999",1500,1205
1437,101438,M,0,1,0,HS-grad,0,0,3,TechSup,0,1,3,1,76,,Dingle,Canada,"E: 90,000 - 109,999",7000,1205
1438,101439,F,0,1,0,Bach.,0,1,4-5,Prof.,0,1,4,0,59,,Arbuckle,United States of America,"E: 90,000 - 109,999",9000,1205
1439,101440,F,0,1,1,Bach.,1,0,2,Exec.,0,1,2,1,53,married,Killarney,Canada,"E: 90,000 - 109,999",1500,1205
1440,101441,M,0,0,1,11th,1,0,1,Handler,0,1,1,1,82,,Barcelona,Spain,"E: 90,000 - 109,999",7000,1205
1441,101442,M,1,1,1,Bach.,1,1,3,Exec.,0,1,7,0,63,,Nuernberg,Germany,"E: 90,000 - 109,999",9000,1205
1442,101443,M,0,1,1,Bach.,1,0,2,Cleric.,0,1,2,1,69,married,Palmdale,United States of America,"G: 130,000 - 149,999",5000,1205
1443,101444,M,1,1,0,Bach.,0,1,3,Exec.,0,1,6,0,70,,Asten,Italy,"G: 130,000 - 149,999",7000,1205
1444,101445,F,0,1,1,Bach.,1,1,4-5,Exec.,0,1,8,0,49,single,Tralee,Canada,"G: 130,000 - 149,999",9000,1205
1445,101446,F,0,0,1,5th-6th,1,1,9+,Sales,0,1,5,0,67,married,Heilbronn,Germany,"G: 130,000 - 149,999",1500,1205
1446,101447,F,0,1,0,HS-grad,0,1,2,Sales,0,1,5,0,58,,King's Lynn,United Kingdom,"G: 130,000 - 149,999",7000,1205
1447,101448,M,1,1,1,Bach.,1,1,3,TechSup,0,1,2,0,39,single,Norwich,United Kingdom,"G: 130,000 - 149,999",9000,1205
1448,101449,M,1,1,1,PhD,1,1,3,Prof.,0,1,6,0,76,married,San Mateo,United States of America,"G: 130,000 - 149,999",3000,1205
1449,101450,M,1,1,0,Assoc-V,0,1,3,Crafts,0,1,4,0,52,,Thame,United Kingdom,"G: 130,000 - 149,999",7000,1205
1450,101451,M,0,1,1,< Bach.,1,0,9+,Handler,0,1,3,0,36,single,Dolores,United States of America,"G: 130,000 - 149,999",9000,1205
1451,101452,M,0,1,1,HS-grad,0,1,3,Crafts,0,1,5,0,76,married,Velbert,Germany,"G: 130,000 - 149,999",3000,1205
1452,101453,M,1,1,0,HS-grad,0,1,3,Exec.,0,1,6,0,71,,Bergen op Zoom,Italy,"G: 130,000 - 149,999",9000,1205
1453,101454,M,1,1,0,< Bach.,0,1,3,Exec.,0,1,9,0,45,single,San Francisco,United States of America,"G: 130,000 - 149,999",9000,1205
1454,101455,F,0,1,0,HS-grad,0,1,1,Exec.,0,1,5,0,73,married,Halifax,United Kingdom,"G: 130,000 - 149,999",3000,1205
1455,101456,F,0,1,1,HS-grad,1,1,4-5,Cleric.,0,1,2,0,47,married,Clermont-l'Herault,France,"G: 130,000 - 149,999",1500,1205
1456,101457,M,0,1,1,< Bach.,1,1,2,Exec.,0,1,4,0,77,,Schwaebisch Gmuend,Germany,"G: 130,000 - 149,999",9000,1205
1457,101458,F,0,1,0,Bach.,0,0,4-5,Exec.,0,1,2,1,73,single,Freising,Germany,"G: 130,000 - 149,999",11000,1205
1458,101459,M,0,1,0,HS-grad,0,1,3,Crafts,0,1,7,0,55,married,Wymondham,United Kingdom,"G: 130,000 - 149,999",1500,1205
1459,101460,M,1,1,1,HS-grad,1,1,3,Sales,0,1,6,0,73,married,Edgewood,United States of America,"G: 130,000 - 149,999",3000,1205
1460,101461,M,0,1,1,< Bach.,1,1,3,?,0,1,8,0,68,,Stein,Italy,"G: 130,000 - 149,999",7000,1205
1461,101462,M,0,1,0,Assoc-A,0,0,1,Cleric.,0,1,2,1,57,single,Hiseville,United States of America,"G: 130,000 - 149,999",9000,1205
1462,101463,F,0,1,1,Bach.,1,0,6-8,Handler,0,1,2,1,51,married,Torrevieja,Spain,"G: 130,000 - 149,999",1500,1205
1463,101464,M,0,1,0,< Bach.,0,1,2,Cleric.,0,1,4,0,74,,Abingdon,United Kingdom,"G: 130,000 - 149,999",9000,1205
1464,101465,F,0,1,0,HS-grad,0,0,9+,Other,0,1,2,1,73,single,Inverness,United Kingdom,"G: 130,000 - 149,999",11000,1205
1465,101466,M,0,0,1,11th,0,1,9+,Handler,0,1,5,0,69,married,Los Angeles,United States of America,"G: 130,000 - 149,999",1500,1205
1466,101467,M,0,1,0,HS-grad,0,1,3,Sales,0,1,8,0,50,,Cantoria,Spain,"G: 130,000 - 149,999",7000,1205
1467,101468,M,0,1,1,< Bach.,1,1,3,Cleric.,0,1,4,0,59,single,Helmond,Italy,"G: 130,000 - 149,999",9000,1205
1468,101469,F,1,1,1,Bach.,1,1,4-5,Prof.,0,1,5,0,48,married,Warstein,Germany,"G: 130,000 - 149,999",1500,1205
1469,101470,M,0,1,1,Bach.,1,0,2,Sales,0,1,2,1,54,,Molino,United States of America,"G: 130,000 - 149,999",7000,1205
1470,101471,M,0,1,1,HS-grad,0,0,1,Other,0,1,2,1,37,single,Ferrals-les-Montagnes,France,"G: 130,000 - 149,999",9000,1205
1471,101472,F,0,1,1,HS-grad,1,1,6-8,Machine,0,1,6,0,68,married,Arbuckle,United States of America,"G: 130,000 - 149,999",1500,1205
1472,101473,F,0,0,0,9th,0,1,6-8,Other,0,1,5,0,65,,Killarney,Canada,"G: 130,000 - 149,999",7000,1205
1473,101474,M,0,1,0,< Bach.,0,1,3,Exec.,0,1,5,0,70,single,Barcelona,Spain,"G: 130,000 - 149,999",9000,1205
1474,101475,M,0,1,1,HS-grad,1,1,9+,Crafts,0,1,4,0,72,married,Nuernberg,Germany,"G: 130,000 - 149,999",3000,1205
1475,101476,F,0,1,0,< Bach.,0,0,2,Sales,0,1,2,1,77,,Saint Marks,United States of America,"G: 130,000 - 149,999",9000,1205
1476,101477,M,0,0,1,12th,1,1,2,Crafts,0,1,4,0,72,single,Koeln,Germany,"G: 130,000 - 149,999",11000,1205
1477,101478,F,0,0,0,1st-4th,0,0,1,Other,0,1,1,1,38,married,Greenwich,United Kingdom,"G: 130,000 - 149,999",1500,1205
1478,101479,M,0,1,0,HS-grad,0,1,3,Cleric.,0,1,6,0,63,,Blountstown,United States of America,"G: 130,000 - 149,999",7000,1205
1479,101480,M,0,1,1,< Bach.,1,0,2,TechSup,0,1,1,1,61,single,Los Angeles,United States of America,"G: 130,000 - 149,999",9000,1205
1480,101481,F,0,1,0,< Bach.,0,0,1,Cleric.,0,1,2,1,66,married,Konstanz,Germany,"G: 130,000 - 149,999",1500,1205
1481,101482,F,0,1,1,Bach.,1,1,2,Prof.,0,1,6,0,60,,Stornoway,United Kingdom,"G: 130,000 - 149,999",7000,1205
1482,101483,F,0,1,1,< Bach.,1,0,1,Cleric.,0,1,0,1,75,single,Mackville,United States of America,"G: 130,000 - 149,999",11000,1205
1483,101484,M,0,1,0,HS-grad,0,0,1,Crafts,0,1,2,0,41,married,Ravensburg,Germany,"G: 130,000 - 149,999",1500,1205
1484,101485,M,0,1,1,PhD,1,1,3,Prof.,0,1,4,0,40,,Nanterre,France,"G: 130,000 - 149,999",7000,1205
1485,101486,M,0,0,1,7th-8th,1,0,2,Other,0,1,2,1,72,single,Krefeld,Germany,"G: 130,000 - 149,999",11000,1205
1486,101487,M,0,1,1,HS-grad,1,0,3,Crafts,0,1,3,1,75,single,Bergen op Zoom,Italy,"G: 130,000 - 149,999",11000,1205
1487,101488,M,0,1,1,Masters,1,1,3,?,0,1,3,0,64,married,Killarney,Canada,"G: 130,000 - 149,999",1500,1205
1488,101489,M,0,1,1,Assoc-V,1,1,3,Sales,0,1,7,0,79,,Birmingham,United Kingdom,"G: 130,000 - 149,999",9000,1205
